index,alt,gps_time,lat,lon,qualflg,xpos,xpos_err,xvel,xvel_err,ypos,ypos_err,yvel,yvel_err,zpos,zpos_err,zvel,zvel_err,mlt
2013-03-16 16:52:00,462713.5710828705,416724720,-61.08755018750684,-66.48977813409164,0,1322516.50777385,0.0036949862755189,-2634.50015669225,4.35694144535766e-06,-3040096.42670359,0.0048903894979137,6119.84207360757,8.40269870837829e-06,-5965106.46093216,0.0049098753990509,-3716.87668151771,6.17976448608243e-06,7.398245079451024
2013-03-16 16:53:00,464593.1888340516,416724780,-64.91576663970629,-66.4248289125358,0,1163232.77677251,0.0036888684231023,-2672.62148100873,4.43046052430546e-06,-2665682.77594666,0.0049403600476089,6355.987857174019,8.671489443468929e-06,-6174509.94378112,0.0048453282325567,-3260.67026856273,5.708200754575189e-06,7.4205763366836015
2013-03-16 16:54:00,466337.22314406,416724840,-68.73955973642438,-66.25501910654924,0,1002081.10918962,0.0036811383838619,-2696.7863138324,4.65889334234797e-06,-2277943.84830109,0.0049797299396977,6563.839765491801,9.47835817794364e-06,-6356099.36626961,0.0047803713855019,-2790.08948066927,5.47899180591047e-06,7.449899700573403
2013-03-16 16:55:00,467926.28284920566,416724900,-72.55869362032058,-65.91137829450881,0,839894.3112107989,0.0036745897409766,-2707.15888002321,5.01121888884857e-06,-1878608.05205136,0.0050214439426056,6742.39371501123,1.07375297667554e-05,-6509075.467284271,0.0047179233044976,-2307.24955329465,5.42287602818167e-06,7.49081284096364
2013-03-16 16:56:00,469343.3830366442,416724960,-76.37232218760153,-65.24797718014811,0,677493.292108164,0.0036714068258498,-2703.9712885861,4.65616277131419e-06,-1469460.10302309,0.0050769245786711,6890.77722838059,9.73383857913291e-06,-6632767.33387283,0.0046678822150548,-1814.31199480148,4.85737628776191e-06,7.553044020873073
2013-03-16 16:56:00,469343.3830366442,416724960,-76.37232218760153,-65.24797718014811,0,677493.292108164,0.0036714068258498,-2703.9712885861,4.65616277131419e-06,-1469460.10302309,0.0050769245786711,6890.77722838059,9.73383857913291e-06,-6632767.33387283,0.0046678822150548,-1814.31199480148,4.85737628776191e-06,7.553044020873073
2013-03-16 17:49:00,447428.4596686661,416728140,79.81122869127475,-87.94411643153734,0,43445.9660841781,0.0032772193394172,912.635299566797,3.5503554509803e-06,-1210283.5573432,0.0047634733145475,-7468.074708696259,1.13160168490061e-05,6696221.24755758,0.0045093613717664,-1362.00489225029,4.427630690456851e-06,6.986967252713157
2013-03-16 17:50:00,446510.0658269366,416728200,75.97923054733887,-86.67737689978537,0,96113.4798075922,0.0032714227629332,842.434363107602,3.59858786161631e-06,-1655536.03506997,0.0048129930148439,-7367.98651453553,1.22131816562697e-05,6599359.864171149,0.0045876987673015,-1865.51360680437,4.893009350118041e-06,7.089022961381671
2013-03-16 17:51:00,445507.8533711387,416728260,72.1397752418696,-86.05249778203662,0,144482.541489465,0.0032699094237555,769.456142615142,3.51247870298176e-06,-2093763.82778184,0.0048974294677495,-7233.99830176084,1.06753831797292e-05,6472525.67962878,0.0046772110796922,-2360.72007351791,4.95835630375514e-06,7.148274996603119
2013-03-16 17:52:00,444435.23501661234,416728320,68.295437448762,-85.72927724942328,0,188405.055674485,0.0032731470114869,694.319895215194,3.47415227511372e-06,-2522948.91789349,0.004984529823322,-7066.669772395649,9.58773326273672e-06,6316284.54099153,0.0047673696966991,-2845.3739782515,5.16381287202854e-06,7.1874033801014665
2013-03-16 17:53:00,443307.8149715327,416728380,64.44709089737135,-85.57164753485226,0,227770.268855745,0.0032807049568458,617.650514380651,3.47476422592944e-06,-2941111.61366928,0.0050526830411134,-6866.71698894746,9.09329205644897e-06,6131335.94570295,0.0048547030252806,-3317.27241223422,5.57985345032686e-06,7.21547920192936
2013-03-16 17:54:00,442142.98151486646,416728440,60.59504776784444,-85.51456808503674,0,262504.980340782,0.0032925509688835,540.073882016329,3.50407139833236e-06,-3346319.70097707,0.0050956704922947,-6635.006597145481,9.23723498187333e-06,5918510.00982414,0.0049382436567168,-3774.26507812101,6.257900035238929e-06,7.236838410311737
2013-03-16 17:55:00,440959.6542414976,416728500,56.73941291789204,-85.52302750247246,0,292573.416660866,0.0033089215545829,462.210906144178,3.55212803010087e-06,-3736697.50075078,0.0051204550242082,-6372.55594891482,9.921487604183473e-06,5678764.06371934,0.0050208957588617,-4214.26385938637,7.21177671270684e-06,7.253815015493105
2013-03-16 17:56:00,439777.9326068731,416728560,52.880220486048884,-85.57649744127404,0,317976.843283309,0.003330143528032,384.67504875792,3.51516768851788e-06,-4110434.77495273,0.0051376784327379,-6080.52812545244,8.60534093510959e-06,5413178.58961131,0.0050986727055174,-4635.2531996069,6.89337714662334e-06,7.267777496644546
2013-03-16 17:57:00,438618.7220852254,416728620,49.01749596953992,-85.66213422693238,0,338753.036919201,0.0033558041753835,308.069154906189,3.5065866025943e-06,-4465795.3297605,0.0051358169060953,-5760.22774076724,7.76446341922265e-06,5122952.63874224,0.0051565006778264,-5035.29758667347,6.939800379139399e-06,7.279582027200517
2013-03-16 17:58:00,437503.45075338054,416728680,45.151287602342904,-85.77147909369194,0,354975.5116008151,0.003385572411482,232.980829488107,3.51932456825229e-06,-4801125.44017028,0.0051061580866614,-5413.0987841825,7.46116149238865e-06,4809398.77924961,0.0051888810172522,-5412.55046589396,7.46723635287105e-06,7.289792458991244
2013-03-16 17:59:00,436453.7823603917,416728740,41.28168236156339,-85.89872289695936,0,366752.468308615,0.0034192268439139,159.977996420568,3.54588887478136e-06,-5114862.09528295,0.005049906906014,-5040.719631033,7.6473882558777e-06,4473937.38471479,0.0051977856533446,-5765.267028967411,8.48799007978247e-06,7.298796008050774
2013-03-16 18:00:00,435491.1744543491,416728800,37.40881422806691,-86.03973313064469,0,374225.484006093,0.0034567154975621,89.6046214457875,3.58032663143541e-06,-5405540.777991231,0.004976490261798,-4644.79353991556,8.17646384309024e-06,4118090.21264338,0.0051945650219235,-6091.81379903984,9.923963313588672e-06,7.306868120090962
2013-03-16 18:01:00,434636.41579015926,416728860,33.53286880761329,-86.19147876869236,0,377567.980114268,0.0034975428835197,22.3778314655477,3.55742153650984e-06,-5671802.70221153,0.0049061845122401,-4227.14038321999,7.21946878192703e-06,3743473.51635932,0.0051933401669252,-6390.67543081472,9.353253966768228e-06,7.314210814360475
2013-03-16 18:02:00,433909.2571538491,416728920,29.654085158299026,-86.35167451627926,0,376983.535305165,0.0035409280569578,-41.2148201467823,3.55128797006414e-06,-5912401.62109307,0.0048442142561626,-3789.69048054025,6.53993048632657e-06,3351790.7449434,0.0051861596955185,-6660.462484171841,9.25333895317872e-06,7.320976400190152
2013-03-16 18:03:00,433328.05739634484,416728980,25.772754539006563,-86.51855255386512,0,372703.998571747,0.0035865806178899,-100.719198249025,3.55781872511474e-06,-6126210.17775221,0.0047867764247335,-3334.47449143781,6.13104971846645e-06,2944824.68155321,0.0051671055718896,-6899.92123911404,9.71639604515949e-06,7.327282694012706
2013-03-16 18:04:00,432909.3362451447,416729040,21.889217452861782,-86.69071139519873,0,364987.36521902,0.0036343545570843,-155.718535166566,3.57355631831242e-06,-6312225.56445767,0.0047347036209329,-2863.611334461,5.949270225787509e-06,2524429.08872283,0.0051418220238709,-7107.940243357971,1.07214157505809e-05,7.33322309544974
2013-03-16 18:05:00,432667.3460690556,416729100,18.003860126568913,-86.86701253016969,0,354115.464746963,0.0036842020468468,-205.834980520362,3.59578371776571e-06,-6469574.49488323,0.0046921384062685,-2379.29847536326,5.92836198815127e-06,2092520.08443167,0.0051290173467434,-7283.55293336484,1.21596230673645e-05,7.3388734777401465
2013-03-16 18:06:00,432613.83787884656,416729160,14.117109751853107,-87.0465064823694,0,340391.622384076,0.003735846299148,-250.73050938456,3.58498038935583e-06,-6597517.687432219,0.0046693693656544,-1883.80294005486,5.34329987580221e-06,1651067.25750475,0.0051488536612158,-7425.94469157856,1.12372903861969e-05,7.344297117188805
2013-03-16 18:07:00,432757.8572095195,416729220,10.229428379472305,-87.22837923259885,0,324138.132475233,0.003788861644087,-290.111551173649,3.58393394876714e-06,-6695453.70304902,0.0046705261385922,-1379.45164415331,4.96486180500469e-06,1202084.42841617,0.0051874783729614,-7534.45694067697,1.07949007704778e-05,7.349548264868491
2013-03-16 18:08:00,433105.669443042,416729280,6.3413047021477205,-87.41191274852615,0,305693.489271521,0.0038431113275021,-323.731825874312,3.59055236234109e-06,-6762922.19498714,0.0046940817287606,-868.6170845303251,4.76865767669147e-06,747620.001580925,0.0052326788356288,-7608.59586404594,1.09310710159066e-05,7.354674777939449
2013-03-16 18:09:00,433660.51760591846,416729340,2.453245503560322,-87.59645360927357,0,285409.545894675,0.0038985219304311,-351.392425565216,3.60324160767545e-06,-6799606.15622502,0.0047401264988817,-353.703256339039,4.73879326898768e-06,289747.090812341,0.0052858477824954,-7648.03216538522,1.16403182382703e-05,7.359720211275408
2013-03-16 18:10:00,434422.5021154769,416729400,-1.4342332985692174,-87.78138661867071,0,263648.643466284,0.0039550650601068,-372.942723380422,3.6208054054657e-06,-6805333.43606202,0.0048098690472168,162.86785081823,4.86198431771389e-06,-169446.448193459,0.0053617555908528,-7652.603582115859,1.28194916273031e-05,7.364725576524663
2013-03-16 18:11:00,435388.4739352418,416729460,-5.32061557588565,-87.96611134563142,0,240780.697280067,0.0040125921267859,-388.281129000542,3.61153585056484e-06,-6780077.419803769,0.0049038224962838,678.668934393851,5.015218810633809e-06,-627868.003883128,0.005469846416111,-7622.313906543601,1.15708739300857e-05,7.36973090602484
2013-03-16 18:12:00,436552.0270908531,416729520,-9.2053939873222,-88.15002013562025,0,217180.21214457,0.00407078750324,-397.3562988691,3.60795261057413e-06,-6723956.96991597,0.0050204199317591,1191.28038804164,5.29269012286996e-06,-1083430.17780361,0.0055847316183857,-7557.332796067821,1.0810077855328e-05,7.374776718643073
2013-03-16 18:13:00,437903.52765446715,416729580,-13.088078626720874,-88.33247558566183,0,193223.278072043,0.004129425620258,-400.166589340237,3.60975321104764e-06,-6637235.57768901,0.0051588740905453,1698.30264670993,5.70120571517711e-06,-1534060.6535858,0.0056898206240611,-7457.992871380899,1.06447830129865e-05,7.379905521378353
2013-03-16 18:14:00,439430.26321030967,416729640,-16.968205046388942,-88.5127853546967,0,169284.607837689,0.0041883179874515,-396.759489302635,3.61682352472003e-06,-6520319.83570765,0.0053193487741937,2197.36723131485,6.2630649341053e-06,-1977711.91459503,0.0057828349944911,-7324.78796532516,1.10777896859291e-05,7.385163488605608
2013-03-16 18:15:00,441116.67072883155,416729700,-20.845342186130818,-88.69017244432663,0,145734.599229261,0.0042473101256496,-387.231300915516,3.62937686282854e-06,-6373757.191533781,0.0055034300691619,2686.14960315731,6.976850754630331e-06,-2412370.85396031,0.0058740388566652,-7158.370506252169,1.20007833765414e-05,7.3906024432922175
2013-03-16 18:16:00,442944.58681196906,416729760,-24.719099496777133,-88.86373831273885,0,122936.420897826,0.0043061531304437,-371.726492109239,3.61643136492018e-06,-6198232.953835229,0.0057043343135228,3162.38069447376,7.00457693343498e-06,-2836068.14789248,0.0059694796962645,-6959.546765310521,1.05770965903089e-05,7.396282316000963
2013-03-16 18:17:00,444893.5765449209,416729820,-28.5891331049234,-89.03241469767731,0,101243.164405966,0.0043644638356996,-350.436246386519,3.60893932288215e-06,-5994566.63712955,0.0059072413340625,3623.85799563356,7.224649885262169e-06,-3246887.35936763,0.0060475652579356,-6729.27260438619,9.627913540234e-06,7.402274356624785
2013-03-16 18:18:00,446941.2959557213,416729880,-32.45515124285414,-89.19489822205205,0,80995.08766953141,0.0044219113895369,-323.596878034643,3.60772718825183e-06,-5763707.61380916,0.006110310904302,4068.45736176157,7.66941269176281e-06,-3642973.75627758,0.0060953668462509,-6468.64788375632,9.25091909023396e-06,7.408665493928238
2013-03-16 18:19:00,449063.8334948141,416729940,-36.31691849999875,-89.34955878352343,0,62516.9622508183,0.0044782342486062,-291.487960268189,3.61345010018856e-06,-5506730.073649189,0.0063119086864113,4494.1440527886,8.39436377268237e-06,-4022542.73036765,0.0061116182050687,-6178.9087288138,9.44058735351577e-06,7.415564442854336
2013-03-16 18:20:00,451236.02801604196,416730000,-40.17425815024162,-89.49430725479104,0,46115.5417963355,0.004533223465744,-254.430062516487,3.62711964231496e-06,-5224827.390210831,0.0065154748089439,4898.98112968618,9.422697488200592e-06,-4383887.70232824,0.0061048505081802,-5861.41860349064,1.0078476537703e-05,7.423110524417803
2013-03-16 18:21:00,453431.8603959875,416730060,-44.027052270737066,-89.62639824745662,0,32077.1866232411,0.004586633096432,-212.781984671439,3.61253613239714e-06,-4919306.05740209,0.0067117577428027,5281.13607888665,8.899227018919878e-06,-4725387.54602782,0.0060848636426588,-5517.661520975729,8.78492764885374e-06,7.431486814707971
2013-03-16 18:22:00,455624.9242336834,416730120,-47.875240179835906,-89.74212670007364,0,20665.6350594444,0.0046380829063795,-166.938613393341,3.60347706184769e-06,-4591579.17941333,0.0068783561006227,5638.889182414679,8.81092546673084e-06,-5045513.62824763,0.0060431139371775,-5149.235181278849,7.93061472605067e-06,7.440940372274693
2013-03-16 18:23:00,457788.86955979746,416730180,-51.71881452194013,-89.83634396536823,0,12119.924825961,0.004687254373445,-117.327809330548,3.60129274719463e-06,-4243159.46302477,0.007012047072796,5970.64123838027,9.214489915462728e-06,-5342836.37053107,0.0059739028216571,-4757.84223989658,7.5496066915739e-06,7.451814498901586
2013-03-16 18:24:00,459897.8120202264,416730240,-55.557813554864346,-89.90165248105681,0,6652.51637566912,0.0047338956520255,-64.4071021116149,3.60780516901879e-06,-3875651.78278987,0.0071134927022106,6274.92015625472,1.01611756475119e-05,-5616031.27040454,0.0058793628327927,-4345.28089124477,7.58567533014804e-06,7.4646024281383045
2013-03-16 18:25:00,461926.70394498017,416730300,-59.39230703636368,-89.92699864156344,0,4447.61022078208,0.0047778308599055,-8.66040024380946,3.62553656933261e-06,-3490745.40712417,0.0071905305475211,6550.38555593334,1.15847203164469e-05,-5863884.34250428,0.0057678615761997,-3913.43545194322,7.911242052788551e-06,7.480041133771534
2013-03-16 18:26:00,463851.72512732353,416730360,-63.222370830453315,-89.89506378546454,0,5659.66431336866,0.0048188919090387,49.4053352585064,3.60616888870947e-06,-3090205.96442812,0.0072511224535938,6795.83334367756,1.10002197597678e-05,-6085297.04085771,0.005656183127485,-3464.26814164931,7.10810357878388e-06,7.4992852639131575
2013-03-16 18:27:00,465650.64459425025,416730420,-67.04803883395931,-89.77705664429446,0,10412.1073411281,0.0048567582439642,109.263284217041,3.59292200552171e-06,-2675867.12229942,0.0072846298752398,7010.20018121631,1.09613461162519e-05,-6279290.65093012,0.0055516203485984,-2999.80942830297,6.558331718472391e-06,7.524254310996549
